Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_pH,Soil_Moisture,Crop,Yield
59,47,53,32.86316618,91.4618874,6.850663232,17.77918017,Pawpaw,31.952301911964742
69,60,54,36.32268069,93.06134398,6.98992719,44.76255534,Pawpaw,9.708468617817502
56,58,49,37.13165026,94.60761797,6.69215564,53.75827764,Pawpaw,5.9764909299126
49,55,53,38.4418717,93.63739039,6.544029776,26.52749104,Pawpaw,2.9385643731781697
38,51,52,32.66160599,90.78931681,6.927803911,26.85369397,Pawpaw,27.50373320654636
57,57,51,39.01793345,91.48815629,6.99223441,34.62188307,Pawpaw,2.195741610382441
39,52,53,32.51247398,94.65904123,6.704204398,18.87082791,Pawpaw,30.138742188926884
58,67,45,38.72382798,91.72514851,6.702424548,22.19073872,Pawpaw,2.651548573764209
61,64,52,43.30204933,92.83405443,6.641098708,35.96615776,Pawpaw,0.152726324216253
31,48,45,40.78881819,92.90951393,6.563134737,42.35412603,Pawpaw,0.5219657872594934
32,68,52,32.68067385,92.61715632,6.800321319,75.706695,Pawpaw,27.098090632521107
36,59,46,34.28879307,93.61082872,6.721130543,40.7617752,Pawpaw,15.618489796346726
61,51,51,39.30050027,94.16193416,6.574677594,38.95150764,Pawpaw,1.9567434871620697
70,54,46,39.73149053,91.12220596,6.919342407,39.47208773,Pawpaw,1.5246077211377875
44,56,49,39.23342464,91.25589286,6.519779583,22.7148994,Pawpaw,1.7516316111011598
50,59,47,40.76998685,92.09278584,6.747975732,64.50225319,Pawpaw,0.7304107075565479
44,60,55,34.2804607,90.55561637,6.825371185,32.51163145,Pawpaw,18.57864324599461
31,62,52,33.7960155,93.00754254,6.99104104,56.50195603,Pawpaw,17.631899054543105
44,57,53,42.30495821,90.51431779,6.93172108,25.71172011,Pawpaw,0.2505611786110552
70,68,55,42.84609252,94.63548176,6.691202286,26.84194365,Pawpaw,0.2315441462010929
59,62,52,43.67549305,93.10887229,6.608667684,34.02976029,Pawpaw,0.1135851885691054
60,58,51,42.07213781,92.92203105,6.840802254,51.82221184,Pawpaw,0.3442887322781157
42,60,47,33.46873719,92.12746225,6.834808348,43.51370807,Pawpaw,22.822874708163106
35,66,47,31.7018373,91.66232213,6.953439161,18.22934078,Pawpaw,35.28381123649051
34,65,48,41.41968393,90.03863107,6.665024508,61.46828828,Pawpaw,0.4050875235186572
36,54,46,42.54744013,94.94482086,6.662875839,65.80758184,Pawpaw,0.1828530391879022
37,52,47,43.08022702,93.90305729,6.54277684,65.07267411,Pawpaw,0.1283892534933536
34,48,48,41.04224355,91.37258067,6.805277038,56.35850517,Pawpaw,0.4707743313949932
40,65,49,35.32876402,91.06138506,6.678449318,51.2950967,Pawpaw,11.635238596659716
40,49,47,42.93368602,91.1756748,6.501521192,74.98888701,Pawpaw,0.1472974653839231
59,62,49,43.36051537,93.35191636,6.941496806,37.17760661,Pawpaw,0.1356531678684227
40,64,47,32.50037548,93.47888842,6.893509446,24.80965381,Pawpaw,30.434857057052422
63,58,50,43.03714283,94.6428898,6.720744449,16.14530417,Pawpaw,0.1777130623241343
54,67,52,35.67667332,93.30641944,6.586107335,44.80980368,Pawpaw,12.197838742120345
67,68,49,35.26824831,92.38282957,6.821774589,47.25540828,Pawpaw,15.298211769452234
56,50,52,33.08706051,92.25197542,6.770384816,29.52013704,Pawpaw,29.770124963414165
70,50,53,37.4620912,90.44967809,6.933809743,53.72007034,Pawpaw,5.410332695664287
44,47,45,38.73218907,94.73613484,6.579441304,66.8799273,Pawpaw,2.1377466976479127
50,60,47,32.57720726,92.74889453,6.92791761,31.14778296,Pawpaw,32.88111162464751
52,51,53,38.38231475,93.10378595,6.985804083,64.61883178,Pawpaw,2.941368368911204
35,68,45,42.93605359,90.09448142,6.612429546,71.68006066,Pawpaw,0.1440793335227415
32,55,52,37.58899717,91.99740365,6.9677596,50.07406287,Pawpaw,3.4495337790877887
49,61,45,32.76795887,94.57377401,6.764213299,73.29873342,Pawpaw,30.95980249605597
69,66,49,40.00439101,90.17015833,6.52711001,30.66631429,Pawpaw,1.4428053671729089
53,55,55,33.32315744,91.25271223,6.709668804,71.57949224,Pawpaw,28.426163367341736
56,65,45,38.2016825,93.97379963,6.751298936,66.8651958,Pawpaw,3.439571891087472
54,66,52,36.56769731,93.79503425,6.867554147,34.20168379,Pawpaw,7.931618466820812
42,59,55,40.10207731,94.35110201,6.979102243,47.0459767,Pawpaw,1.0410161781412377
43,64,47,38.58954491,91.58076549,6.825664782,33.58356986,Pawpaw,2.4506780339633805
35,67,49,41.31330062,91.1508798,6.617066674,73.08699868,Pawpaw,0.4509418486081757
56,59,55,37.03551903,91.79430166,6.551892638,58.36728224,Pawpaw,6.656063737614165
18,30,29,26.7627493,92.86056895,6.420018717,68.73286391,Coconut,17.73607813720904
37,23,28,25.61294367,94.3138837,5.740054567,68.65536664,Coconut,24.54455535852189
13,28,33,28.130115,95.64807631,5.686972967,47.60810055,Coconut,11.586182522142217
2,21,35,25.02887163,91.53720922,6.293662363,55.86922253,Coconut,2.5296837786398907
10,18,35,27.79797651,99.64573002,6.381975465,56.40638744,Coconut,8.74716113418857
7,11,32,29.25902906,95.11294697,5.542169139,57.28806023,Coconut,3.4457865762539326
39,5,31,27.10134661,93.69979946,5.551963184,47.57191471,Coconut,8.980480603501851
34,6,27,25.84726298,90.92669463,5.860740481,46.69221247,Coconut,9.932828302441807
31,30,29,26.58580443,90.98617591,5.558807063,55.57804816,Coconut,23.67572530958801
25,7,35,28.38503882,99.18843684,5.55771171,58.69860198,Coconut,8.163264694593977
16,18,26,28.43647052,91.81320717,5.568365926,46.01765555,Coconut,9.287575625986252
26,10,33,28.27298134,96.93649473,6.07071786,61.32858799,Coconut,11.240702392244907
27,8,32,27.00648436,96.46168931,5.627860549,45.67044009,Coconut,10.59358145382407
37,18,30,27.63551259,99.34854917,6.38488418,49.57389474,Coconut,21.08858172675772
19,15,34,26.29644905,99.65809151,5.685889066,66.24123704,Coconut,13.569486196648226
31,20,26,25.56567803,97.61361544,6.443168642,61.60736624,Coconut,21.3830277935339
9,17,32,25.94951662,93.40548703,5.842317989,53.63622101,Coconut,8.080730477938047
22,11,29,28.03380598,95.01630593,5.955742971,66.84068141,Coconut,10.21521076669079
31,6,26,29.12859129,91.30924833,5.741367375,49.37898141,Coconut,6.558132515659407
34,6,30,27.0828252,97.00155491,5.948342571,53.55102141,Coconut,9.850317058248152
24,6,32,28.11321494,90.01734526,6.387067562,53.75901267,Coconut,7.660097114210737
1,8,26,27.5136304,94.18955816,5.562911913,49.21645267,Coconut,0.5055738518359848
31,13,33,27.63834933,95.48763389,5.85971872,63.26043422,Coconut,15.66817640985852
10,9,28,29.01256899,94.01014388,6.282955073,47.31322736,Coconut,4.307310852522935
36,27,26,26.58413917,95.78923137,6.25449571,53.51328445,Coconut,25.21676023959636
38,24,33,28.28905147,97.00396405,5.973853124,45.27020784,Coconut,22.901062605689752
11,6,25,28.69164799,96.65248672,6.081568052,55.62170853,Coconut,3.360346154880612
16,14,30,29.70931288,96.30484325,6.37466756,64.4958044,Coconut,7.706472761314782
33,14,35,27.14865285,96.66355213,6.027707171,47.08142233,Coconut,18.63281349824358
16,6,29,29.28725038,91.95614918,5.868285082,42.16928667,Coconut,4.337029580474776
32,11,31,25.06871967,93.31410447,6.205931638,42.9430767,Coconut,16.608285082116446
38,14,30,26.92449525,91.20106019,5.570745386,60.20178552,Coconut,18.240808302416823
8,6,33,28.27804288,93.64761266,6.095261013,53.60511376,Coconut,3.1417031660169363
23,6,33,29.18032562,92.73041222,6.025789594,63.09205968,Coconut,6.2316547282500165
29,25,35,28.3575072,91.64509299,5.542873799,50.3823848,Coconut,19.290599041195733
24,14,33,29.38072512,93.27565685,6.366219551,66.98970836,Coconut,11.45768563517886
32,12,30,25.39241091,98.08951196,5.579845008,66.8621796,Coconut,16.140169822839244
30,25,31,26.31270635,98.62048026,5.804965067,63.99946497,Coconut,23.189707873601098
14,21,35,29.52501367,91.91185319,6.121005506,60.03161701,Coconut,9.387593897979924
27,22,29,28.83214859,92.17170353,6.000248647,45.98196514,Coconut,15.554917414468134
40,5,29,28.48444906,97.76865458,5.820978791,50.28431638,Coconut,7.774867477252909
17,11,32,28.74013335,93.39676499,5.620733794,49.24283974,Coconut,7.797243030660009
30,30,35,25.00872392,95.59224018,6.001936419,51.84172928,Coconut,28.022698780227486
28,10,30,29.8690834,91.14723422,6.305740522,59.5884648,Coconut,8.894060499365677
39,7,29,27.54273211,94.59086121,6.362544111,47.35667063,Coconut,11.77468395066943
32,20,35,26.52166434,98.38227669,5.588655387,45.75464649,Coconut,22.17852702087685
7,15,32,25.03512351,95.89739958,6.182232762,54.42430546,Coconut,6.403681167956699
29,17,29,29.20394909,95.66997327,5.959493188,64.89960537,Coconut,13.418545842998244
34,15,34,27.05826457,91.10510371,5.677282678,68.76456761,Coconut,18.937082363235287
14,23,25,26.18552389,96.96637916,5.612122797,43.10879948,Coconut,11.458713555336312
18,19,29,27.59376845,92.48519606,6.206077742,50.98944644,Coconut,13.08980875891603
7,21,35,25.76011662,94.65830608,5.764812076,41.90952339,Coconut,7.542217167988809
24,27,34,28.87862994,95.11320315,6.203376525,45.8788252,Coconut,17.293751351262856
39,29,29,26.50908611,94.48414544,6.143662699,61.6315633,Coconut,28.61384898445582
29,8,28,26.87037587,91.72546257,6.100429497,65.80830098,Coconut,11.044384848517849
10,24,27,27.57283516,94.90485697,5.708409601,46.12927974,Coconut,8.45060953717417
32,11,31,29.51611558,92.56492864,6.461225827,41.89988986,Coconut,11.335155012654967
37,10,32,28.96318258,95.16333673,6.165084855,68.21925661,Coconut,12.588079115094857
20,29,27,25.09897688,92.36099489,6.047044342,49.52852374,Coconut,18.60675291320051
31,29,35,27.1872282,92.19906776,6.137102505,44.80518897,Coconut,25.98129740975672
17,30,27,29.03065024,90.79093862,5.894027065,63.26782664,Coconut,11.92591662497654
1,12,30,27.754298,95.94643831,5.56222383,41.86494471,Coconut,0.6960464614561639
6,13,29,27.31155708,99.96906006,5.832608028,62.19134003,Coconut,4.23875832651121
15,28,32,28.84270971,99.64328526,6.218571874,68.67864029,Coconut,12.248094408372877
27,24,29,26.61423461,96.97300803,6.142010637,59.08238161,Coconut,20.95698059661347
3,23,30,29.70143197,95.65754365,6.078807239,66.03356428,Coconut,2.270949317419629
8,26,26,25.54759871,91.64194826,5.702484758,65.36426034,Coconut,8.067817233267247
20,28,26,26.37978453,91.49882979,5.547594847,52.19744244,Coconut,16.406142136124952
26,18,27,27.45907759,92.90736493,5.836075368,45.04109204,Coconut,15.446301631625769
1,6,35,27.02269204,95.71935435,6.231662767,46.48512813,Coconut,0.5315378738473477
27,30,31,28.98545306,90.73966792,5.718120393,46.96547052,Coconut,17.453326824889963
23,7,34,26.1055118,91.52421214,5.852038202,42.73792152,Coconut,9.630447999136956
38,6,25,25.54963273,96.92786777,6.156259104,59.16655624,Coconut,10.589135048377283
25,12,26,28.56973521,95.67906668,6.436314406,42.94167667,Coconut,10.868404861763262
40,5,32,26.07010807,96.7036223,5.981169595,45.44065316,Coconut,10.341629749082648
26,9,32,25.9490364,94.73860514,6.470465614,45.61985945,Coconut,13.053651002147957
35,30,34,28.2974764,95.41122824,6.141502001,56.62305609,Coconut,24.79343002362004
19,30,30,29.56549169,91.40896307,5.826381164,68.80217612,Coconut,12.375652806241137
31,13,33,29.69952329,95.21224392,6.342463714,46.81045092,Coconut,12.158730922616035
17,29,26,26.14162144,93.28415295,6.071897347,60.3481329,Coconut,15.837778242986293
2,30,30,26.00175125,94.79998418,6.331051715,64.40807299,Coconut,2.708941872460369
30,13,25,27.15116142,91.48889469,6.413184638,51.58569612,Coconut,14.77094322116826
8,15,33,28.97318719,98.09861043,5.50158009,65.66123624,Coconut,4.9529073163261
18,12,35,26.13958446,96.38580769,6.338720873,41.93643491,Coconut,12.458836997358471
8,28,30,25.51618488,94.33465411,6.015672239,43.02507158,Coconut,9.259943439433163
40,22,29,27.55821802,99.98187601,5.735364307,54.37518624,Coconut,22.57380034985772
27,10,33,27.81132822,97.48410555,6.465906333,48.46612704,Coconut,12.676770307031171
21,20,31,25.60033702,99.7240104,5.855457599,51.84622793,Coconut,16.99256283322863
3,9,35,26.91641934,99.84671638,6.318552973,69.03228897,Coconut,2.1031602297660186
22,16,27,29.1797902,90.27214288,6.006784979,58.48425526,Coconut,10.502198640797843
27,8,30,26.44600063,98.29937782,6.008386283,67.76603931,Coconut,11.13196130060183
22,8,33,28.43572863,95.8840407,5.665785202,62.79550885,Coconut,8.064175573713513
28,27,32,28.94099669,93.00109012,5.764615485,59.30238756,Coconut,17.60492216729673
23,21,26,26.45488737,93.45042636,5.901495544,47.07529468,Coconut,16.428109531978837
37,5,34,25.79490531,93.84150618,5.779032666,47.99536529,Coconut,10.074419087399445
19,26,29,26.93141945,98.80313612,5.67154928,52.06071491,Coconut,15.85174579559981
133,47,24,24.40228894,79.19732001,7.231324765,30.28799874,Cotton,1.952002897097208
136,36,20,23.09595631,84.86275707,6.925412377,24.68270423,Cotton,1.5644042844883368
104,47,18,23.9656349,76.97696717,7.633437412,30.27476074,Cotton,1.443285847112442
133,47,23,24.88738107,75.62137159,6.827354668,29.98865062,Cotton,2.002626677905893
126,38,23,25.36243778,83.63276077,6.176716425,29.60810034,Cotton,1.8386355375920789
126,50,19,24.69457084,81.7358876,6.628722836,26.77728273,Cotton,1.8268771942960564
113,41,20,25.0017188,80.53965818,7.256877571,31.87529021,Cotton,1.6133382351863126
121,45,22,22.45942937,81.30681027,6.443785385,22.6523754,Cotton,1.6909254371726408
121,47,16,23.60564038,79.29573149,7.723240151,25.02816346,Cotton,1.3620702575778731
129,60,22,24.58453146,79.12404171,5.947448589,24.8695636,Cotton,2.0117934556989163
107,45,25,23.0865933,83.55546146,7.227745516,24.83931243,Cotton,1.7269963983834815
122,59,18,23.5000992,83.63488952,6.219469084,27.1302534,Cotton,1.7262378757430503
140,38,15,24.1472953,75.88298598,6.021439523,24.28610192,Cotton,1.410726721903058
102,49,21,24.69315538,84.84422454,6.253343655,29.9998454,Cotton,1.7880475928804465
111,40,25,24.484692,84.44932014,6.187455799,30.32857036,Cotton,1.884586144846086
131,35,18,24.49112609,82.24415809,7.057693366,22.59468212,Cotton,1.514516928578609
135,43,16,23.47986888,81.73049149,6.720449769,29.12726415,Cotton,1.5138498069796913
100,46,18,24.18586246,76.04203958,6.431689506,24.04614002,Cotton,1.595227964666208
123,39,24,25.00755095,78.17952126,7.453106264,28.9264709,Cotton,1.7682577829095707
117,56,15,25.99237426,77.0543546,7.368258226,29.80425897,Cotton,1.442080091571442
121,36,24,23.66457347,81.69105088,7.352401887,32.74970797,Cotton,1.6715921790367767
101,58,18,25.66891439,81.38103349,6.652143699,26.78044775,Cotton,1.7022514707040517
107,42,24,22.04612876,84.62978302,6.144631795,28.91022609,Cotton,1.5552950679311648
100,41,22,22.4204752,84.55794703,7.318802162,31.05343555,Cotton,1.42658759509291
125,39,21,25.03149561,82.21276599,7.954629324,31.49975052,Cotton,1.5556703409874966
105,60,23,23.53371386,77.21705554,6.207652157,29.35058892,Cotton,1.918764576839577
102,46,19,22.77076388,82.5993307,6.631005298,27.61363057,Cotton,1.515713283191626
131,49,22,25.49848236,79.9751579,7.306918817,23.4654079,Cotton,1.8576083220336936
139,35,15,25.248679,83.4630147,5.898293044,29.06757974,Cotton,1.3703278888039498
108,36,19,22.78249615,77.51235009,7.238566893,22.76277079,Cotton,1.3352314398143748
118,45,23,23.37044424,77.43198948,7.977651226,24.7927319,Cotton,1.5935132411719315
107,51,22,24.86560781,78.22080815,5.983075895,27.05996054,Cotton,1.836151581317985
125,60,17,24.14386157,84.51591287,6.785723961,27.28777866,Cotton,1.734851452632163
113,37,20,25.03300222,79.04368718,7.393441155,32.09795123,Cotton,1.535139606789962
131,52,16,23.65724079,84.47601498,6.486068274,29.63930782,Cotton,1.6391042525908517
115,48,16,25.54359718,84.09229796,7.175934962,29.753579,Cotton,1.4845948894060614
113,38,25,22.00085141,79.47270984,7.388265888,30.17880507,Cotton,1.470984533533304
111,41,18,23.64328417,78.1258666,6.10539819,27.46022222,Cotton,1.504765017357778
111,53,19,23.96436009,78.02763149,6.419536555,28.51479557,Cotton,1.7631397688943804
122,48,16,24.65425757,75.6350708,6.307585854,21.96258659,Cotton,1.5901161378572788
108,46,17,24.3017998,84.87668973,6.93221485,22.88068583,Cotton,1.5243480838745052
132,41,22,24.29144926,81.02453404,7.810865753,30.17728343,Cotton,1.6607470041272958
103,42,17,24.29470232,84.61527627,6.527541661,27.48822496,Cotton,1.5233467667239238
133,50,25,25.72180042,81.19666206,7.569454601,32.91120926,Cotton,1.9534882001388625
127,37,18,24.87663664,76.30050373,7.041065585,30.60986977,Cotton,1.5461827299348507
110,39,25,22.60612115,77.34264002,7.208795456,25.78625641,Cotton,1.599791395483945
131,38,19,23.86814008,75.68339729,6.814341946,30.1881375,Cotton,1.6248769419393652
108,38,24,23.41022496,76.43836957,7.442217061,26.84540116,Cotton,1.6027958068647856
122,40,17,24.96440768,81.31677618,6.854558957,27.19539031,Cotton,1.5428473787386725
111,50,15,25.16820129,80.30351815,7.884550475,28.51269837,Cotton,1.3224629566354926
140,40,17,22.72767171,77.07598065,6.006085786,26.48039172,Cotton,1.4242967247152134
100,40,20,22.45145981,76.25674874,7.432043735,29.15229509,Cotton,1.3248230236468264
123,50,16,23.04920461,75.53835214,6.498052108,24.49897786,Cotton,1.5291108839269096
107,36,21,25.29250148,75.66653335,6.205263534,22.19590295,Cotton,1.6313323693131632
118,50,19,22.95604064,82.33733678,6.360812227,23.29982558,Cotton,1.6477337352747607
103,51,20,22.80213132,84.14668447,7.046607434,30.52843578,Cotton,1.554174680925563
133,57,19,23.54234715,75.98203329,7.947011366,28.36935846,Cotton,1.599886467114899
129,47,20,24.41212325,80.80343786,6.281913858,32.53004992,Cotton,1.839973847665582
116,52,19,22.94276687,75.37170612,6.114525877,23.47132924,Cotton,1.6145039794675078
114,40,23,25.53676123,81.13668716,6.753978061,31.61674135,Cotton,1.8248233883512648
131,60,17,25.32023717,81.79475917,7.425041316,28.17969123,Cotton,1.6634809968444024
107,43,18,22.426733,81.53480799,6.745104394,23.03010291,Cotton,1.3917343062380585
123,44,21,25.78544484,75.00539324,7.641116569,30.45855995,Cotton,1.6487165911941524
112,49,25,25.68959532,77.90621048,6.470135478,23.21674364,Cotton,2.0579800344875303
119,44,15,22.14593688,82.8597549,7.091992365,21.62466011,Cotton,1.2035377130304517
130,59,19,25.07278712,82.50257909,6.520403794,31.06621461,Cotton,1.9540430353915883
127,53,24,22.21506982,76.17851932,6.127939628,24.42688969,Cotton,1.7833661782631742
134,52,18,23.9643129,76.59175937,7.994679507,26.07209955,Cotton,1.5350168895569696
109,36,18,25.40059227,76.53237965,7.524707577,22.15916284,Cotton,1.3799151555600782
100,48,17,23.7805123,83.03878838,7.827877818,23.23722961,Cotton,1.3379739461493878
132,52,19,24.16402322,76.7433897,6.436691764,21.99605187,Cotton,1.857330239181676
102,37,25,25.31468463,77.91757121,5.907930899,25.12328192,Cotton,1.7373578914980758
111,39,22,22.60361557,80.3509046,6.135025006,29.64768823,Cotton,1.5500646703925425
117,51,15,22.9535715,78.71555832,6.044556594,32.86016149,Cotton,1.3792517656002163
136,36,24,22.74446976,80.41198458,7.59781958,30.07852481,Cotton,1.5724093755780983
134,56,18,23.80834611,83.91902605,6.691268104,24.59011007,Cotton,1.7925571196464574
112,54,15,25.46228792,81.56641891,6.175492306,26.28903013,Cotton,1.5147638294115586
105,56,15,25.96779712,81.97904282,7.272316209,25.50048576,Cotton,1.408399437897303
140,45,15,25.5308271,80.04662756,5.801047545,32.75734814,Cotton,1.4730911595209584
126,46,25,24.43847399,81.69801729,6.757457943,21.665649,Cotton,2.0487774941552086
106,49,24,23.03887865,76.47039772,6.983395573,30.24359396,Cotton,1.7690554378433945
121,53,19,23.51308653,76.72621429,7.976889498,27.21629919,Cotton,1.5192103319974857
108,60,17,22.75805656,76.75768356,6.558902588,32.28908224,Cotton,1.561351035800946
116,56,17,24.71252544,77.7293114,7.979090365,28.69242328,Cotton,1.4824180280364323
100,52,19,23.45969093,82.44777468,7.903528673,31.06365964,Cotton,1.433056132238793
129,43,16,25.5503704,77.85055621,6.73210948,26.77726576,Cotton,1.5533002831819334
118,44,23,22.08458267,82.82904143,6.691690476,23.46683844,Cotton,1.619410902461648
117,43,25,24.68854799,78.51206972,7.839849298,24.11251025,Cotton,1.7549821790967983
126,37,21,25.84997269,84.16855231,6.61448588,26.33167026,Cotton,1.743206840041721
120,48,16,22.46054478,75.40989245,7.456971816,24.84320712,Cotton,1.2872803207814598
102,45,16,23.65629976,77.52425987,7.2942193,25.7179596,Cotton,1.3411871049775608
131,56,20,22.00817088,81.83896111,7.762647875,30.70013003,Cotton,1.4589209830405443
114,40,17,24.32630461,80.13456404,6.363406102,24.15250591,Cotton,1.5304814628673709
101,37,18,22.92360984,82.68738535,7.63737841,30.89630768,Cotton,1.239399386843129
106,46,20,23.43821725,78.63388824,6.200671976,27.51457501,Cotton,1.6369568748508991
113,38,20,22.10718988,78.58320116,6.364729934,25.73027749,Cotton,1.417100191763536
102,53,21,23.03814028,76.11021529,6.913678684,30.48763644,Cotton,1.6669697654650923
110,39,18,24.54795322,75.39752705,7.766259769,22.55195364,Cotton,1.383721933864266
107,58,15,23.73868041,75.77503808,7.55606399,26.21744022,Cotton,1.3682941800519852
120,60,15,22.31871914,83.86129998,7.288377241,22.97628451,Cotton,1.3144926517569937
91,21,26,26.33377983,57.36469955,7.261313694,59.26866126,Coffee,0.6233582248177972
107,21,26,26.45288458,55.32222678,7.235070264,45.77187747,Coffee,0.6549542883202188
83,38,35,25.70822684,52.88667115,7.18915558,43.48635322,Coffee,0.9230897204076138
108,24,31,24.12832546,56.18107663,6.431899748,46.51602925,Coffee,0.8433857745424229
116,28,34,23.44372334,60.39523266,6.42321105,39.31331172,Coffee,0.9306621584767296
116,23,25,23.4123707,52.26994674,6.869720196,44.24341244,Coffee,0.7077003952682345
109,31,27,23.05951896,50.40609436,6.973839707,51.46470905,Coffee,0.7939279458167509
89,25,34,23.07895447,63.65861483,7.184801627,41.51624836,Coffee,0.7435261330885805
118,18,32,27.6496114,51.11044023,6.351823783,39.49404661,Coffee,0.6683158066217997
111,32,34,25.46743689,69.35161206,6.392048018,53.44150753,Coffee,1.010807724171971
84,36,28,26.7350622,55.55164819,6.119892347,44.60647164,Coffee,0.8016374778335439
85,33,25,26.20811417,52.50987966,6.910823945,58.53289724,Coffee,0.7559931609771486
99,15,27,27.0424167,57.27927475,6.501157208,51.80667009,Coffee,0.5648740018876725
81,30,31,24.65090184,51.93952357,7.027585559,43.02834876,Coffee,0.8103028607106522
95,39,29,27.35152643,55.99375012,7.13411409,47.00610704,Coffee,0.8122573076158129
81,34,30,25.17787724,62.26244581,6.647765997,42.99194394,Coffee,0.8717160619978188
80,15,28,23.11438731,68.00096043,6.703270635,50.71679954,Coffee,0.5288431511979551
104,20,26,27.22783677,52.95261751,7.493191968,54.69138716,Coffee,0.5822537106460671
109,29,28,23.26316991,60.5160021,6.724688503,59.9929733,Coffee,0.8211994475671506
100,32,26,25.234661,57.53161469,6.043485685,39.89257865,Coffee,0.8255068221408777
100,24,28,25.59535262,57.72920846,7.101661011,60.45210491,Coffee,0.7463488260108926
83,21,28,25.5674832,60.49244602,7.466900683,58.85798399,Coffee,0.6308922094092552
120,23,28,25.67324193,51.29043632,6.877799264,60.59587261,Coffee,0.7918365632209228
104,26,30,24.40726724,62.65692638,6.410992833,46.92463672,Coffee,0.8547132169617213
108,33,31,23.69287069,66.76090123,7.393825704,45.76369034,Coffee,0.8660247955882764
91,25,26,24.53460016,66.99765375,7.482414225,56.06492118,Coffee,0.680732007306524
86,26,27,27.13140403,52.89368299,6.081172981,59.49081555,Coffee,0.6747872044748819
98,18,27,27.56088634,68.49299897,6.516312148,52.30914009,Coffee,0.5923298601316552
111,27,31,23.59302313,55.27564977,6.043330951,59.19484698,Coffee,0.841074546537941
84,39,35,23.17714381,52.13864034,6.959404135,37.90556213,Coffee,0.9052431288098384
98,27,27,24.71384065,51.29142534,7.238109556,60.98964687,Coffee,0.7590937028582821
118,21,34,24.38534644,64.72543073,7.234258375,38.57253187,Coffee,0.7988485650404674
103,27,31,27.15998538,51.59100753,6.691541233,40.4526496,Coffee,0.798378216829183
82,24,33,26.53543168,67.09608099,6.809593554,38.86478259,Coffee,0.7457893287925718
86,31,35,27.01207284,60.76645256,6.485761419,59.21002675,Coffee,0.8682748247733656
88,35,35,27.55906475,58.45742907,6.784460602,38.08591934,Coffee,0.8463913973235787
84,27,29,23.32293161,53.00366334,7.167092586,52.54724963,Coffee,0.7110118716906656
120,40,33,24.23850608,54.30329632,6.73410539,37.28632218,Coffee,1.0813144391098677
106,40,30,23.42611644,64.10651528,6.779984384,39.44963816,Coffee,0.9524275452317212
113,21,33,26.02241444,55.83288958,7.277422738,55.0293369,Coffee,0.7650118956783324
117,34,25,24.83846178,56.7685316,7.21270048,39.94640905,Coffee,0.846154265338926
80,30,25,26.24092174,65.64381357,7.487266991,46.8325058,Coffee,0.6674344920465182
88,21,27,24.43011925,66.02411187,7.231166546,56.38989293,Coffee,0.6488964352431756
113,33,34,26.00373964,62.1445102,6.559817161,48.29821149,Coffee,1.0167014891917228
87,23,28,26.22367404,62.26594559,6.979590627,59.86959678,Coffee,0.6902276226486309
113,15,29,27.09617155,63.55324262,6.779230041,58.86323466,Coffee,0.5922693592255315
98,29,30,25.64004392,61.03273481,6.217974349,61.51539184,Coffee,0.8605117245302429
97,29,27,27.74576987,54.36976075,7.205078785,44.38561583,Coffee,0.6727147363698835
85,35,32,26.24928198,54.28617819,6.854011265,42.44598368,Coffee,0.8793330789486019
82,29,35,26.67377159,52.24226285,6.246872394,49.06735339,Coffee,0.8303963969828351
103,33,25,27.10210397,55.7497332,6.911066044,44.28198767,Coffee,0.7607980086489563
112,17,28,27.62975458,61.26002598,6.777417989,60.70381218,Coffee,0.5915250344699926
99,19,33,27.5364547,55.51673151,6.273741983,41.73497537,Coffee,0.6626150174108076
120,20,34,23.56960509,50.56339727,6.906124587,41.66083675,Coffee,0.7852172141721103
114,27,28,24.99451759,57.93250202,7.162802357,59.6188742,Coffee,0.8200121990558438
100,40,35,27.56441788,54.41094079,6.955787351,55.29198046,Coffee,0.9120044774038586
108,35,25,23.98143338,61.10935084,6.971963169,50.61146825,Coffee,0.8399738970898375
115,31,30,24.22984659,67.37768353,6.840927967,39.3699258,Coffee,0.919124285329188
87,28,30,25.60153969,68.66257977,6.536676653,52.71217256,Coffee,0.8341732135539226
82,24,26,24.31274458,53.57285558,6.089443603,57.18689457,Coffee,0.6806826107318
94,26,27,26.36629861,52.25738495,7.456460375,55.14874026,Coffee,0.6934158441022197
87,28,35,26.5602777,57.1621814,6.759211911,47.89127089,Coffee,0.8422130415570332
118,40,35,26.35034208,58.50650238,7.460174812,39.12604302,Coffee,0.9989790542324468
87,38,29,25.20406808,57.88370456,6.652642579,49.06486365,Coffee,0.9158311658364002
92,40,30,23.35723208,55.18792166,6.026287448,53.53382029,Coffee,0.8875695678157058
97,22,26,23.60567546,59.68849145,6.074190142,57.40138101,Coffee,0.6731402935123647
99,40,32,24.18471151,69.94807345,7.045543056,51.11231989,Coffee,0.9710116309709734
89,28,33,26.44414097,53.83876189,6.993236001,54.5897504,Coffee,0.8123877036449733
112,39,29,26.12492233,63.37479229,6.726528895,46.66768118,Coffee,0.974008933914014
111,28,26,27.77363343,64.47858698,6.937352845,59.57244931,Coffee,0.6974323593066781
114,20,26,25.55656667,62.67087838,7.27905689,59.82374233,Coffee,0.6736810942267825
